rate_requests_s,run_id,time_s,measured_w_per_gpu,predicted_w_per_gpu
4.0,160,230,457.52375,444.08991742449183
4.0,160,231,469.065,449.84561164449633
4.0,160,232,473.9975,440.93006399118127
4.0,160,233,472.9225,445.01422697935834
4.0,160,234,483.08,451.4745142615243
4.0,160,235,489.505,460.2323559417239
4.0,160,236,492.0275,460.6812364842256
4.0,160,237,477.225,453.6639282791193
4.0,160,238,471.46250000000003,444.09990042960976
4.0,160,239,480.4475,454.4138849068691
4.0,160,240,470.65999999999997,443.7782598209411
4.0,160,241,469.3525,452.0142456994486
4.0,160,242,462.6875,445.4736820946599
4.0,160,243,454.23249999999996,443.56506735155176
4.0,160,244,445.57500000000005,435.00221936122443
4.0,160,245,446.8225,438.01133972652497
4.0,160,246,452.145,445.55497936944926
4.0,160,247,438.73,441.2577213709281
4.0,160,248,450.7,446.25553166329655
4.0,160,249,485.0925,454.35740586187376
4.0,160,250,483.0325,456.5816301557071
4.0,160,251,474.2975,450.15612267683383
4.0,160,252,473.63,450.9963259987678
4.0,160,253,468.445,443.89495371390524
4.0,160,254,476.5725,460.3742664493627
4.0,160,255,478.77,458.4983875752582
4.0,160,256,463.9675,446.37976600777404
4.0,160,257,470.4625,449.39981024692815
4.0,160,258,466.9675,446.4691347025629
4.0,160,259,461.22499999999997,445.67254483947505
4.0,160,260,457.26500000000004,441.71655175195417
4.0,160,261,459.9525,450.10891777751976
4.0,160,262,473.14750000000004,460.3085836881181
4.0,160,263,458.7725,446.0100843304925
4.0,160,264,468.9575,450.4736526902723
4.0,160,265,474.0425,451.3516734983691
4.0,160,266,479.5025,457.5286022013799
4.0,160,267,469.84749999999997,453.36085277337963
4.0,160,268,457.37250000000006,443.44461757286365
4.0,160,269,469.22999999999996,456.03650321703583
4.0,160,270,455.75250000000005,442.0350996067633
4.0,160,271,467.1675,447.69467937391875
4.0,160,272,465.84999999999997,443.0421886235172
4.0,160,273,456.5775,445.56365784805394
4.0,160,274,455.47999999999996,446.59500431592113
4.0,160,275,461.56500000000005,445.0248823121434
4.0,160,276,462.27000000000004,446.1503154790213
4.0,160,277,448.34000000000003,443.11129910689635
4.0,160,278,447.62000000000006,439.19242835874627
4.0,160,279,464.0275,441.6218319879747
4.0,160,280,478.32,461.42186068891345
4.0,160,281,467.605,448.87350076878727
4.0,160,282,464.4375,446.6684099859308
4.0,160,283,452.95250000000004,444.27842096643633
4.0,160,284,396.155,400.1138980786838
4.0,160,285,153.1225,163.54344563955138
4.0,160,286,242.7875,209.62680170156395
4.0,160,287,442.7,433.7393244846132
4.0,160,288,451.0525,443.7535350435842
4.0,160,289,451.9125,444.43466906673626
4.0,160,290,466.62999999999994,453.8294600652551
4.0,160,291,470.77750000000003,456.43876632482073
4.0,160,292,461.725,448.19256156481435
4.0,160,293,458.56,443.89042956686177
4.0,160,294,467.8275,453.3009572718619
4.0,160,295,465.19,450.7758464069624
4.0,160,296,452.4225,446.381710090756
4.0,160,297,442.84000000000003,439.0747485992555
4.0,160,298,449.7725,442.9152588161758
4.0,160,299,454.07375,443.5993665438957
4.0,160,300,465.8525,451.2328594557588
4.0,160,301,469.055,444.1402830577464
4.0,160,302,458.055,447.40495960207124
4.0,160,303,461.525,451.98442100445527
4.0,160,304,470.48,452.00275543863154
4.0,160,305,446.6275,437.43583241543115
4.0,160,306,465.4075,450.10894357061306
4.0,160,307,464.2725,446.67573461368
4.0,160,308,458.505,454.7075406157907
4.0,160,309,474.8025,451.27335625535295
4.0,160,310,453.00250000000005,436.6869914440848
4.0,160,311,442.5125,435.10710290336726
4.0,160,312,445.61249999999995,437.5695094866495
4.0,160,313,459.70750000000004,445.13057485865613
4.0,160,314,467.65250000000003,452.8579315348853
4.0,160,315,479.705,464.8720904854572
4.0,160,316,472.85,451.4432955249257
4.0,160,317,470.745,447.1522869650012
4.0,160,318,477.5325,453.39996828504877
4.0,160,319,472.6225,449.00059406866455
4.0,160,320,477.4125,451.16678558819945
4.0,160,321,450.79749999999996,441.6110887241547
4.0,160,322,445.73249999999996,442.60669013022715
4.0,160,323,445.18750000000006,438.660374810234
4.0,160,324,448.47249999999997,440.11917310613927
4.0,160,325,471.215,452.38364325176644
4.0,160,326,473.1825,448.76758370126976
4.0,160,327,476.8275,443.2424236334804
4.0,160,328,477.63250000000005,451.80120489222486
4.0,160,329,472.62249999999995,450.58225412018334
4.0,160,330,462.21500000000003,448.3242652578325
4.0,160,331,473.815,456.4298259026651
4.0,160,332,481.475,446.6378241479246
4.0,160,333,483.97249999999997,447.92682040444066
4.0,160,334,476.315,450.16976073049113
4.0,160,335,477.52750000000003,447.9605466307912
4.0,160,336,478.18,446.21500236213456
4.0,160,337,473.12,448.4094349227656
4.0,160,338,473.47499999999997,442.33827435447375
4.0,160,339,469.4125,446.1358020096417
4.0,160,340,467.755,442.3303234515928
4.0,160,341,476.3925,453.44343730538407
4.0,160,342,454.22749999999996,440.7363404616216
4.0,160,343,451.5825,439.26893979541836
4.0,160,344,460.375,442.2018136217956
4.0,160,345,463.97749999999996,446.64372653106585
4.0,160,346,460.6325,450.0400404396323
4.0,160,347,478.7825,450.3345685741667
4.0,160,348,477.18,453.5485714562358
4.0,160,349,473.27750000000003,457.86309515455184
4.0,160,350,469.70750000000004,450.4741978645176
4.0,160,351,464.3775,447.73860961298334
4.0,160,352,470.79499999999996,444.97994925120054
4.0,160,353,476.2825,449.94392780599895
4.0,160,354,476.985,446.7236266527601
4.0,160,355,472.73249999999996,456.4994409898271
4.0,160,356,465.37,445.03726666923797
4.0,160,357,475.2125,453.14066935948875
4.0,160,358,469.78,446.1287493988502
4.0,160,359,485.105,449.67394601581407
4.0,160,360,485.12,445.6297795798609
4.0,160,361,487.24,446.2960369936599
4.0,160,362,483.98999999999995,448.8780520172372
4.0,160,363,483.495,446.37590058651676
4.0,160,364,479.4325,450.87645159483924
4.0,160,365,481.295,463.472465739638
4.0,160,366,470.51,458.83578842875386
4.0,160,367,454.85,443.30169872485396
4.0,160,368,465.9525,446.692337800739
4.0,160,369,475.85,450.7246091576295
4.0,160,370,472.17999999999995,450.39851413642384
4.0,160,371,467.66749999999996,446.60046953157223
4.0,160,372,473.9725,451.19521852544233
4.0,160,373,452.46250000000003,439.75463070125375
4.0,160,374,451.9475,439.7175858787362
4.0,160,375,449.45250000000004,442.1488851276285
4.0,160,376,467.1425,453.5684654840794
4.0,160,377,462.35,443.7304828352492
4.0,160,378,447.7725,436.9004168347874
4.0,160,379,463.355,443.8624556638785
4.0,160,380,474.565,455.40418017020625
4.0,160,381,478.6775,452.2204773761814
4.0,160,382,469.805,451.6426976113091
4.0,160,383,473.64500000000004,452.0837134869066
4.0,160,384,465.32,441.81348376603927
4.0,160,385,462.7825,442.84356698015836
4.0,160,386,461.8925,443.9938704870527
4.0,160,387,463.59250000000003,443.04686488174707
4.0,160,388,468.59,452.7199920419061
4.0,160,389,469.41249999999997,448.48645577469415
4.0,160,390,462.73,447.65819859737724
4.0,160,391,468.285,444.88620705686105
4.0,160,392,464.42999999999995,450.81642161582545
4.0,160,393,463.46,448.6393295468003
4.0,160,394,466.13,444.5462526994623
4.0,160,395,470.2225,447.49719845880173
4.0,160,396,479.26,453.4301974622503
4.0,160,397,466.70500000000004,442.9990295739185
4.0,160,398,453.375,440.475887208479
4.0,160,399,449.33000000000004,440.06749484140494
4.0,160,400,449.5325,443.19914609824514
4.0,160,401,452.31500000000005,448.2990770688926
4.0,160,402,464.3575,452.6705314292839
4.0,160,403,468.4875,453.33931697544193
4.0,160,404,452.57250000000005,440.23957005359796
4.0,160,405,463.9975,444.7059810848062
4.0,160,406,457.6125,449.6717247792347
4.0,160,407,470.84749999999997,445.67866839996003
4.0,160,408,485.59999999999997,450.6915445201114
4.0,160,409,481.66249999999997,456.8453004258338
4.0,160,410,471.185,452.14885099101065
4.0,160,411,466.4225,449.87728961971544
4.0,160,412,462.345,444.9056453459306
4.0,160,413,461.8875,441.16594883396215
4.0,160,414,463.33500000000004,444.0583888524562
4.0,160,415,313.8425,355.434078383665
4.0,160,416,397.76250000000005,355.0635072760963
4.0,160,417,459.8325,442.7262375507197
4.0,160,418,470.05,444.28787890446966
4.0,160,419,475.2075,451.26786598815295
4.0,160,420,457.075,440.6247296024442
4.0,160,421,466.0725,448.15165359248965
4.0,160,422,466.5175,445.1331995707958
4.0,160,423,466.78749999999997,451.9579683326767
4.0,160,424,471.6325,451.7284751392312
4.0,160,425,467.9675,449.6965588897478
4.0,160,426,476.32250000000005,448.1144360892084
4.0,160,427,482.24,446.16345076835006
4.0,160,428,489.2575,457.1321160893111
4.0,160,429,490.015,462.375685776637
4.0,160,430,478.31500000000005,457.4330862301989
4.0,160,431,446.37,438.91751544136116
4.0,160,432,470.44249999999994,452.020637170325
4.0,160,433,470.3125,450.0156434363041
4.0,160,434,468.9075,450.0509129527349
4.0,160,435,466.1975,446.8666049544498
4.0,160,436,471.21500000000003,448.4921544542741
4.0,160,437,470.34499999999997,452.1416553938903
4.0,160,438,470.46500000000003,447.6167562558474
4.0,160,439,465.5225,450.2881588503906
4.0,160,440,463.70500000000004,448.7997407802111
4.0,160,441,453.09499999999997,446.0546736863985
4.0,160,442,463.12750000000005,444.9042756136586
4.0,160,443,478.8875,453.80102973188673
4.0,160,444,444.69,443.7358424618105
4.0,160,445,447.1475,442.0134903313081
4.0,160,446,469.5975,459.9308894300813
4.0,160,447,471.505,447.5407564760434
4.0,160,448,464.635,446.91528929692515
4.0,160,449,466.53749999999997,442.40881971973675
4.0,160,450,460.93249999999995,449.1153399331959
4.0,160,451,472.08500000000004,459.49812707190836
4.0,160,452,466.685,454.37396406259046
4.0,160,453,460.72,447.05015425586225
4.0,160,454,465.09749999999997,449.7446495690139
4.0,160,455,473.8525,456.8730073022757
4.0,160,456,473.09499999999997,447.8177307027347
4.0,160,457,486.4975,451.4258963532008
4.0,160,458,482.42249999999996,449.64571690890904
4.0,160,459,479.7625,444.65801822239985
4.0,160,460,481.515,454.39295175385837
4.0,160,461,473.725,453.8151129144156
4.0,160,462,463.0625,448.28899313784063
4.0,160,463,457.5825,445.54290703878706
4.0,160,464,478.8,460.6581008086707
4.0,160,465,478.81,455.5340275715379
4.0,160,466,473.24,447.5070206116617
4.0,160,467,482.4525,452.1897918771188
4.0,160,468,472.945,444.382114142697
4.0,160,469,474.51750000000004,450.27004547989145
4.0,160,470,471.4125,445.4862838411982
4.0,160,471,461.51,441.08918435776724
4.0,160,472,463.615,443.78528525236527
4.0,160,473,458.045,443.0301404818905
4.0,160,474,455.91499999999996,445.1516705985345
4.0,160,475,460.935,444.499614434611
4.0,160,476,454.4575,439.3825770298868
4.0,160,477,462.925,451.22896760946077
4.0,160,478,449.4025,441.2947971566947
4.0,160,479,448.715,439.6001742649978
4.0,160,480,450.44,443.22131732247794
4.0,160,481,470.955,451.77610888454615
4.0,160,482,471.44750000000005,455.60024002457476
4.0,160,483,466.66499999999996,448.89835790672566
4.0,160,484,467.4175,444.4896417372977
4.0,160,485,483.47999999999996,459.8086379704693
4.0,160,486,469.015,448.47566713175684
4.0,160,487,456.6625,441.0264569404689
4.0,160,488,482.295,462.7927126850349
4.0,160,489,471.5375,453.2824376760181
4.0,160,490,479.52750000000003,448.32554875533515
4.0,160,491,478.5175,444.6524685883022
4.0,160,492,480.935,445.8371261499423
4.0,160,493,473.8175,445.32581370239785
4.0,160,494,468.53,447.0182264129746
4.0,160,495,457.25,444.04439480308156
4.0,160,496,455.1925,444.1871834687257
4.0,160,497,456.125,445.6356381786935
4.0,160,498,479.49,461.1403632299074
4.0,160,499,465.5425,450.1958852079965
4.0,160,500,467.75750000000005,446.8599216145618
4.0,160,501,472.09,451.36695869200196
4.0,160,502,492.6,457.4110828083539
4.0,160,503,475.77000000000004,450.03999352494066
4.0,160,504,464.8875,446.44493342742476
4.0,160,505,462.0975,448.271800441907
4.0,160,506,469.06,451.6664551503817
4.0,160,507,464.2875,444.92848599255495
4.0,160,508,466.785,440.2342867077777
4.0,160,509,475.1975,451.5968200048816
4.0,160,510,464.96500000000003,443.66326395551516
4.0,160,511,464.4725,444.2140859456325
4.0,160,512,461.8275,450.46165398997096
4.0,160,513,475.26250000000005,457.0635038454452
4.0,160,514,465.8125,443.4836079877885
4.0,160,515,485.37250000000006,453.98433992303325
4.0,160,516,485.64750000000004,457.805319277094
4.0,160,517,481.8225,449.2049686378183
4.0,160,518,476.95000000000005,445.3981270554377
4.0,160,519,484.65000000000003,452.3688909861114
4.0,160,520,480.71124999999995,463.26980965337054
4.0,160,521,486.2875,462.4535309613008
4.0,160,522,476.84000000000003,456.18022842381004
4.0,160,523,485.1125,460.75540729078705
4.0,160,524,477.4975,449.8347653389988
4.0,160,525,472.9875,447.2172395728595
4.0,160,526,477.325,448.586287266363
4.0,160,527,466.615,445.64141012366906
4.0,160,528,464.91749999999996,445.22695790499847
4.0,160,529,473.5925,449.35257290667704
4.0,160,530,478.985,452.13583116361764
4.0,160,531,479.16999999999996,454.9415882736721
4.0,160,532,489.695,458.28230708308877
4.0,160,533,470.2525,445.80627194455343
4.0,160,534,460.13,449.2863318988337
4.0,160,535,470.7049999999999,456.84716809173153
4.0,160,536,467.42999999999995,446.6508465824764
4.0,160,537,448.82500000000005,440.422002671357
4.0,160,538,451.33500000000004,440.35719845630985
4.0,160,539,456.16499999999996,447.4585749501824
4.0,160,540,469.815,453.27280311773796
4.0,160,541,475.4825,459.2235398015312
4.0,160,542,477.4675,456.5379760608247
4.0,160,543,468.5775,446.260966725569
4.0,160,544,454.7375,443.0282018194292
4.0,160,545,479.09000000000003,457.6061998046857
4.0,160,546,474.0675,455.0537456818005
4.0,160,547,479.94,449.53344798982573
4.0,160,548,468.1925,442.37305073898654
4.0,160,549,464.5625,447.1204144464696
4.0,160,550,464.9775,446.2824477807249
4.0,160,551,460.37,447.1864061354263
4.0,160,552,467.13,452.53281522993495
4.0,160,553,464.8425,449.25011677029113
4.0,160,554,472.20000000000005,445.67329892796397
4.0,160,555,464.0025,444.0729471492459
4.0,160,556,466.85249999999996,451.03280265333944
4.0,160,557,460.28,448.4954882017379
4.0,160,558,453.5799999999999,442.1835503860398
4.0,160,559,450.3075,441.491778699825
4.0,160,560,453.3275,440.1616251696229
4.0,160,561,464.04,445.9122967153339
4.0,160,562,447.9,441.69064991844897
4.0,160,563,447.64,444.53118643752043
4.0,160,564,454.1175,446.5238230005809
4.0,160,565,447.76,441.33205984257495
4.0,160,566,457.0775,444.0780743270758
4.0,160,567,459.8025,441.4495098279434
4.0,160,568,472.4325,448.22006193409493
4.0,160,569,475.49249999999995,452.6921434595643
4.0,160,570,477.71500000000003,448.54049471219554
4.0,160,571,471.25,450.4796276250063
4.0,160,572,468.9325,443.77473517534736
4.0,160,573,472.86749999999995,450.193865210939
4.0,160,574,466.70000000000005,445.114045350864
4.0,160,575,476.42249999999996,444.4188907895277
4.0,160,576,473.54999999999995,444.98999832846107
4.0,160,577,477.5525,444.8962139046729
4.0,160,578,483.8975,454.0709030079283
4.0,160,579,457.52000000000004,444.97983654979134
4.0,160,580,465.6925,451.93094830599875
4.0,160,581,462.31999999999994,448.18149355727735
4.0,160,582,447.415,438.33640469926286
4.0,160,583,456.85249999999996,440.59429041515267
4.0,160,584,465.6275,449.13187194843556
4.0,160,585,459.54499999999996,446.17281172638087
4.0,160,586,451.7975,445.00571635757433
4.0,160,587,469.635,450.3880215563621
4.0,160,588,478.7825,454.87897332139767
4.0,160,589,475.02750000000003,446.90434857238495
4.0,160,590,466.54499999999996,444.13899800825385
4.0,160,591,459.71999999999997,448.83583581099106
4.0,160,592,454.78749999999997,440.85119176039865
4.0,160,593,475.37,455.5051147881611
4.0,160,594,473.75,443.74462967128073
4.0,160,595,480.57124999999996,450.65046337780325
4.0,160,596,480.26500000000004,452.8801168946601
4.0,160,597,470.64750000000004,444.23256922389714
4.0,160,598,484.05,451.7804602455112
4.0,160,599,474.83750000000003,452.337267372978
